[2022-08-11 12:51:17,745][numexpr.utils][INFO] - Note: NumExpr detected 48 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
[2022-08-11 12:51:17,745][numexpr.utils][INFO] - NumExpr defaulting to 8 threads.
[2022-08-11 13:19:09,469][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:09,636][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:19:09,636][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:10,177][PML][INFO] - TRAINING EPOCH 182
[2022-08-11 13:19:16,504][PML][INFO] - Evaluating epoch 182
[2022-08-11 13:19:16,505][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:19:18,546][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:19:18,547][PML][INFO] - running k-nn with k=46
[2022-08-11 13:19:18,547][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:18,715][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:19:18,715][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:19,256][PML][INFO] - TRAINING EPOCH 183
[2022-08-11 13:19:25,609][PML][INFO] - Evaluating epoch 183
[2022-08-11 13:19:25,609][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:19:27,489][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:19:27,491][PML][INFO] - running k-nn with k=46
[2022-08-11 13:19:27,491][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:27,661][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:19:27,661][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:28,206][PML][INFO] - TRAINING EPOCH 184
[2022-08-11 13:19:34,641][PML][INFO] - Evaluating epoch 184
[2022-08-11 13:19:34,641][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:19:36,766][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:19:36,767][PML][INFO] - running k-nn with k=46
[2022-08-11 13:19:36,767][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:36,935][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:19:36,936][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:37,476][PML][INFO] - TRAINING EPOCH 185
[2022-08-11 13:19:43,849][PML][INFO] - Evaluating epoch 185
[2022-08-11 13:19:43,849][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:19:45,790][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:19:45,791][PML][INFO] - running k-nn with k=46
[2022-08-11 13:19:45,791][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:45,959][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:19:45,959][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:46,502][PML][INFO] - TRAINING EPOCH 186
[2022-08-11 13:19:52,803][PML][INFO] - Evaluating epoch 186
[2022-08-11 13:19:52,803][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:19:54,774][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:19:54,775][PML][INFO] - running k-nn with k=46
[2022-08-11 13:19:54,775][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:54,944][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:19:54,944][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:19:55,487][PML][INFO] - TRAINING EPOCH 187
[2022-08-11 13:20:01,800][PML][INFO] - Evaluating epoch 187
[2022-08-11 13:20:01,801][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:20:03,909][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:20:03,910][PML][INFO] - running k-nn with k=46
[2022-08-11 13:20:03,911][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:04,079][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:20:04,079][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:04,666][PML][INFO] - TRAINING EPOCH 188
[2022-08-11 13:20:11,010][PML][INFO] - Evaluating epoch 188
[2022-08-11 13:20:11,011][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:20:13,211][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:20:13,212][PML][INFO] - running k-nn with k=46
[2022-08-11 13:20:13,212][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:13,377][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:20:13,377][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:14,056][PML][INFO] - TRAINING EPOCH 189
[2022-08-11 13:20:20,485][PML][INFO] - Evaluating epoch 189
[2022-08-11 13:20:20,486][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:20:22,487][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:20:22,489][PML][INFO] - running k-nn with k=46
[2022-08-11 13:20:22,489][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:22,658][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:20:22,658][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:23,201][PML][INFO] - TRAINING EPOCH 190
[2022-08-11 13:20:29,548][PML][INFO] - Evaluating epoch 190
[2022-08-11 13:20:29,548][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:20:31,538][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:20:31,539][PML][INFO] - running k-nn with k=46
[2022-08-11 13:20:31,539][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:31,707][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:20:31,708][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:32,250][PML][INFO] - TRAINING EPOCH 191
[2022-08-11 13:20:38,583][PML][INFO] - Evaluating epoch 191
[2022-08-11 13:20:38,584][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:20:40,567][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:20:40,568][PML][INFO] - running k-nn with k=46
[2022-08-11 13:20:40,569][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:40,736][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:20:40,737][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:41,324][PML][INFO] - TRAINING EPOCH 192
[2022-08-11 13:20:47,670][PML][INFO] - Evaluating epoch 192
[2022-08-11 13:20:47,671][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:20:49,667][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:20:49,668][PML][INFO] - running k-nn with k=46
[2022-08-11 13:20:49,668][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:49,836][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:20:49,836][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:50,379][PML][INFO] - New best accuracy! 0.3980526888610058
[2022-08-11 13:20:50,587][PML][INFO] - TRAINING EPOCH 193
[2022-08-11 13:20:57,000][PML][INFO] - Evaluating epoch 193
[2022-08-11 13:20:57,001][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:20:58,872][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:20:58,873][PML][INFO] - running k-nn with k=46
[2022-08-11 13:20:58,873][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:59,041][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:20:59,041][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:20:59,656][PML][INFO] - TRAINING EPOCH 194
[2022-08-11 13:21:05,963][PML][INFO] - Evaluating epoch 194
[2022-08-11 13:21:05,963][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:21:07,891][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:21:07,892][PML][INFO] - running k-nn with k=46
[2022-08-11 13:21:07,892][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:21:08,061][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:21:08,061][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:21:08,603][PML][INFO] - TRAINING EPOCH 195
[2022-08-11 13:21:14,979][PML][INFO] - Evaluating epoch 195
[2022-08-11 13:21:14,980][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:21:16,999][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:21:17,001][PML][INFO] - running k-nn with k=46
[2022-08-11 13:21:17,001][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:21:17,170][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:21:17,170][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:21:17,784][PML][INFO] - TRAINING EPOCH 196
[2022-08-11 13:21:24,210][PML][INFO] - Evaluating epoch 196
[2022-08-11 13:21:24,210][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:21:26,172][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:21:26,174][PML][INFO] - running k-nn with k=46
[2022-08-11 13:21:26,174][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:21:26,342][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:21:26,342][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:21:26,881][PML][INFO] - TRAINING EPOCH 197
[2022-08-11 13:21:33,252][PML][INFO] - Evaluating epoch 197
[2022-08-11 13:21:33,253][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:21:35,187][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:21:35,188][PML][INFO] - running k-nn with k=46
[2022-08-11 13:21:35,188][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:21:35,357][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:21:35,358][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:21:35,956][PML][INFO] - TRAINING EPOCH 198
[2022-08-11 13:21:42,308][PML][INFO] - Evaluating epoch 198
[2022-08-11 13:21:42,308][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:21:44,198][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:21:44,199][PML][INFO] - running k-nn with k=46
[2022-08-11 13:21:44,199][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:21:44,368][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:21:44,368][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:21:44,956][PML][INFO] - TRAINING EPOCH 199
[2022-08-11 13:21:51,351][PML][INFO] - Evaluating epoch 199
[2022-08-11 13:21:51,351][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:21:53,296][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:21:53,297][PML][INFO] - running k-nn with k=46
[2022-08-11 13:21:53,297][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:21:53,465][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:21:53,465][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:21:54,004][PML][INFO] - TRAINING EPOCH 200
[2022-08-11 13:22:00,339][PML][INFO] - Evaluating epoch 200
[2022-08-11 13:22:00,340][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:22:02,280][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:22:02,281][PML][INFO] - running k-nn with k=46
[2022-08-11 13:22:02,281][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:02,449][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:22:02,449][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:03,037][PML][INFO] - TRAINING EPOCH 201
[2022-08-11 13:22:09,366][PML][INFO] - Evaluating epoch 201
[2022-08-11 13:22:09,366][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:22:11,368][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:22:11,369][PML][INFO] - running k-nn with k=46
[2022-08-11 13:22:11,370][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:11,538][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:22:11,539][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:12,110][PML][INFO] - TRAINING EPOCH 202
[2022-08-11 13:22:18,478][PML][INFO] - Evaluating epoch 202
[2022-08-11 13:22:18,479][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:22:20,508][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:22:20,509][PML][INFO] - running k-nn with k=46
[2022-08-11 13:22:20,509][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:20,678][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:22:20,678][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:21,269][PML][INFO] - TRAINING EPOCH 203
[2022-08-11 13:22:27,658][PML][INFO] - Evaluating epoch 203
[2022-08-11 13:22:27,658][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:22:29,657][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:22:29,658][PML][INFO] - running k-nn with k=46
[2022-08-11 13:22:29,658][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:29,827][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:22:29,827][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:30,371][PML][INFO] - TRAINING EPOCH 204
[2022-08-11 13:22:36,680][PML][INFO] - Evaluating epoch 204
[2022-08-11 13:22:36,680][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:22:38,616][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:22:38,618][PML][INFO] - running k-nn with k=46
[2022-08-11 13:22:38,618][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:38,785][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:22:38,785][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:39,368][PML][INFO] - TRAINING EPOCH 205
[2022-08-11 13:22:45,743][PML][INFO] - Evaluating epoch 205
[2022-08-11 13:22:45,743][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:22:47,708][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:22:47,709][PML][INFO] - running k-nn with k=46
[2022-08-11 13:22:47,710][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:47,876][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:22:47,877][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:48,417][PML][INFO] - TRAINING EPOCH 206
[2022-08-11 13:22:54,782][PML][INFO] - Evaluating epoch 206
[2022-08-11 13:22:54,783][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:22:56,710][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:22:56,711][PML][INFO] - running k-nn with k=46
[2022-08-11 13:22:56,711][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:56,879][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:22:56,879][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:22:57,421][PML][INFO] - TRAINING EPOCH 207
[2022-08-11 13:23:03,773][PML][INFO] - Evaluating epoch 207
[2022-08-11 13:23:03,773][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:23:05,800][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:23:05,802][PML][INFO] - running k-nn with k=46
[2022-08-11 13:23:05,802][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:23:05,970][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:23:05,970][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:23:06,511][PML][INFO] - TRAINING EPOCH 208
[2022-08-11 13:23:12,859][PML][INFO] - Evaluating epoch 208
[2022-08-11 13:23:12,860][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:23:14,801][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:23:14,802][PML][INFO] - running k-nn with k=46
[2022-08-11 13:23:14,802][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:23:14,969][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:23:14,969][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:23:15,549][PML][INFO] - TRAINING EPOCH 209
[2022-08-11 13:23:21,906][PML][INFO] - Evaluating epoch 209
[2022-08-11 13:23:21,907][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:23:23,862][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:23:23,864][PML][INFO] - running k-nn with k=46
[2022-08-11 13:23:23,864][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:23:24,032][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:23:24,032][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:23:24,617][PML][INFO] - TRAINING EPOCH 210
[2022-08-11 13:23:30,991][PML][INFO] - Evaluating epoch 210
[2022-08-11 13:23:30,991][PML][INFO] - Getting embeddings for the val split
[2022-08-11 13:23:33,008][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2022-08-11 13:23:33,009][PML][INFO] - running k-nn with k=46
[2022-08-11 13:23:33,009][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:23:33,178][PML][INFO] - running k-means clustering with k=89
[2022-08-11 13:23:33,178][PML][INFO] - embedding dimensionality is 128
[2022-08-11 13:23:33,768][PML][INFO] - TRAINING EPOCH 211
